user_id,avg_email_size,total_attachments,avg_recipients,total_file_actions,total_to_rem,total_from_rem,total_uses_rem,avg_file_size,total_device_actions,connected_count,total_logons,o,c,e,a,n,email,role,projects,business_unit,supervisor,start_date,end_date,employment_duration_days,is_active,functional_unit_id,functional_unit_name,department_id,department_name,team_id,team_name,anomaly
KKH2324,554.5247897941432,672,2.5294288199478108,442.0,61.0,92.0,153.0,625.9932126696832,279.0,142.0,1148.0,36.0,26.0,19.0,15.0,21.0,kelly.keelie.horn@dtaa.com,Salesman,None,1.0,Adele Deirdre Guthrie,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,3.0,RegionalSales,normal
KKL1310,513.3033761293391,680,2.596766524013314,82.0,0.0,0.0,0.0,618.3658536585366,0.0,0.0,712.0,38.0,19.0,17.0,36.0,29.0,keely.kameko.little@dtaa.com,HardwareEngineer,None,1.0,Zachery Hayes Fuller,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,10.0,SystemsEngineering,normal
KKM0309,566.6363636363636,54,2.58008658008658,9.0,0.0,0.0,0.0,800.1111111111111,0.0,0.0,711.0,39.0,50.0,41.0,48.0,22.0,kameko.kelsie.morton@dtaa.com,ProductionLineWorker,None,1.0,August Kasimir Solis,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,2.0,AssemblyDept,normal
KKM0624,551.7101241642789,577,2.651862464183381,27.0,0.0,0.0,0.0,622.7777777777778,0.0,0.0,732.0,22.0,44.0,17.0,50.0,24.0,kai.kathleen.mcleod@dtaa.com,SoftwareDeveloper,Project 15,1.0,Jeanette Macey Simpson,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,3.0,EmbeddedSoftware,normal
KKP2284,546.6981132075472,168,2.6502177068214805,13.0,0.0,0.0,0.0,691.2307692307693,0.0,0.0,712.0,48.0,37.0,23.0,37.0,24.0,kylynn.kaitlin.pittman@dtaa.com,Technician,None,1.0,Eric Macaulay Sanchez,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,3.0,RegionalFieldService,normal
KKS3790,543.7899135446686,836,2.5818443804034583,87.0,0.0,0.0,0.0,758.4252873563219,0.0,0.0,712.0,20.0,22.0,50.0,20.0,28.0,kylan.kerry.santos@dtaa.com,Salesman,Project 11,1.0,Martina Nina Cain,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,6.0,RegionalSales,normal
KLC3364,555.7735413056037,475,2.498844598497978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,41.0,45.0,46.0,39.0,36.0,kiona.leila.chase@dtaa.com,Salesman,None,1.0,Otto Alexander Wilkins,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,5.0,RegionalSales,normal
KLD2255,535.57086733152,705,2.509217286189181,14.0,0.0,0.0,0.0,593.4285714285714,0.0,0.0,452.0,35.0,14.0,14.0,19.0,33.0,kirby.lacota.duran@dtaa.com,Salesman,None,1.0,Gillian Nelle Holland,2009-12-01,2010-11-01,364.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,3.0,RegionalSales,normal
KLG0439,537.8944128787879,293,2.218276515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,21.0,40.0,42.0,42.0,26.0,kessie.lucy.gonzalez@dtaa.com,Statistician,None,1.0,Halla Ursula Murphy,2009-12-01,2011-06-01,724.0,False,10.0,PurchasingAndContracts,2.0,Pricing,0.0,0,normal
KLH0276,567.5975903614458,546,2.593253012048193,55.0,0.0,0.0,0.0,544.6363636363636,0.0,0.0,981.0,21.0,39.0,21.0,14.0,34.0,kenyon.lee.hardin@dtaa.com,SystemsEngineer,None,1.0,Jerry Reece Potts,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,5.0,SystemsEngineering,normal
KLL3118,534.5021665864227,576,2.5753490611458836,37.0,0.0,0.0,0.0,557.4324324324324,0.0,0.0,712.0,14.0,18.0,35.0,19.0,25.0,katell.lana.love@dtaa.com,ElectricalEngineer,None,1.0,Hop Alfonso Palmer,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,24.0,SystemsEngineering,normal
KLM0714,533.6099056603773,429,2.6066037735849057,47.0,0.0,0.0,0.0,584.7659574468086,0.0,0.0,712.0,33.0,38.0,15.0,37.0,28.0,kuame.lawrence.moran@dtaa.com,Physicist,None,1.0,Jonathan Laith Casey,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,2.0,Research,1.0,Lab,normal
KLM1357,533.6321393998064,467,2.590513068731849,70.0,0.0,0.0,0.0,630.5142857142857,0.0,0.0,878.0,47.0,23.0,34.0,40.0,32.0,kellie.leila.martinez@dtaa.com,Scientist,None,1.0,Kim Mollie Warren,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,2.0,Research,2.0,Lab,normal
KLM2448,529.4685281590156,684,2.5669663984855657,105.0,0.0,0.0,0.0,584.0095238095238,0.0,0.0,712.0,42.0,11.0,38.0,25.0,27.0,kaye.leah.morrow@dtaa.com,Scientist,None,1.0,Vera Kessie Marsh,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,4.0,Lab,normal
KLP0249,549.5678835600096,1152,2.583631591505607,2438.0,820.0,1377.0,2197.0,583.6997538966366,2137.0,1071.0,1242.0,25.0,22.0,49.0,43.0,28.0,keiko.libby.porter@dtaa.com,ChiefEngineer,None,1.0,Jason Amery Franco,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,4.0,MaterialsEngineering,anomaly
KLP3864,522.940291490362,432,2.8763516690173954,2905.0,982.0,1653.0,2635.0,526.0685025817556,324.0,162.0,860.0,33.0,20.0,40.0,22.0,35.0,katell.lydia.perry@dtaa.com,Mathematician,None,1.0,Zelda Aretha Wallace,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,7.0,Lab,normal
KLZ0507,559.709414024976,320,2.5576368876080693,59.0,0.0,0.0,0.0,548.2372881355932,0.0,0.0,712.0,30.0,16.0,32.0,22.0,28.0,kirk.lucian.zimmerman@dtaa.com,HardwareEngineer,None,1.0,Anjolie Samantha Gonzales,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,3.0,EmbeddedSoftware,normal
KMB1379,510.8506524891252,406,2.835186080231996,17.0,0.0,0.0,0.0,381.70588235294116,0.0,0.0,712.0,43.0,19.0,46.0,29.0,24.0,kuame.merrill.ballard@dtaa.com,HardwareEngineer,None,1.0,Leah Kerry Stephenson,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,3.0,SoftwareManagement,6.0,EmbeddedSoftware,normal
KMB1761,551.0043154178109,398,2.5394272263632796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.0,35.0,22.0,38.0,39.0,31.0,kiayada.miranda.bullock@dtaa.com,ITAdmin,Project 8,1.0,Hedda Indira Savage,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,5.0,Security,6.0,ElectronicSecurity,normal
KMB3003,536.8381460810483,695,2.582868235865081,29.0,0.0,0.0,0.0,715.6896551724138,0.0,0.0,712.0,39.0,43.0,14.0,38.0,32.0,kai.melissa.bradford@dtaa.com,ChiefEngineer,Project 1,1.0,Zahir Byron Wells,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,23.0,ElectricalEngineering,normal
KMB3781,524.3882250072865,793,2.566307199067327,2847.0,945.0,1622.0,2567.0,524.9508254302775,1427.0,717.0,1039.0,17.0,28.0,13.0,42.0,25.0,katell.maxine.bradford@dtaa.com,Salesman,None,1.0,Martina Nina Cain,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,6.0,RegionalSales,normal
KMC2028,531.8022868032397,391,2.6060028585040493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,19.0,16.0,20.0,32.0,27.0,kiona.maia.castaneda@dtaa.com,Scientist,None,1.0,Lamar Benjamin Johnston,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,2.0,Research,3.0,Lab,normal
KMD3062,531.081132981277,351,2.6125780124819973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,20.0,43.0,30.0,35.0,26.0,kaye.maya.davidson@dtaa.com,Mathematician,None,1.0,Zelda Zelenia Owens,2009-12-01,2011-02-01,720.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,5.0,Lab,normal
KMR0373,527.6911623439001,293,2.6950048030739673,7.0,0.0,0.0,0.0,618.1428571428571,0.0,0.0,842.0,44.0,21.0,40.0,25.0,37.0,kylan.melinda.rose@dtaa.com,Mathematician,None,1.0,Malcolm Russell Sharpe,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,1.0,MarketAnalysis,0.0,0,normal
KMR0682,535.7905873768698,446,2.796059832178037,624.0,239.0,136.0,375.0,539.8333333333334,367.0,185.0,944.0,35.0,20.0,37.0,40.0,23.0,kellie.meghan.roberts@dtaa.com,MaterialsEngineer,None,1.0,Benjamin Wylie Kane,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,4.0,MaterialsEngineering,normal
KMR2232,623.9868995633187,100,2.868995633187773,8.0,0.0,0.0,0.0,674.875,0.0,0.0,988.0,25.0,46.0,21.0,14.0,29.0,karyn.martina.ramos@dtaa.com,ProductionLineWorker,None,1.0,Drew Owen Coleman,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,6.0,AssemblyDept,normal
KMS0568,519.0581039755351,165,2.6636085626911314,14.0,0.0,0.0,0.0,598.8571428571429,0.0,0.0,148.0,44.0,41.0,18.0,33.0,24.0,kevyn.maile.sheppard@dtaa.com,ElectricalEngineer,None,1.0,Dora Aretha Macdonald,2009-12-01,2010-04-01,357.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,5.0,SystemsEngineering,normal
KMS0954,524.6852118766215,477,2.572787546843471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,46.0,38.0,27.0,17.0,34.0,kuame.mannix.sosa@dtaa.com,Salesman,None,1.0,Whoopi Laurel Guy,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,1.0,RegionalSales,normal
KMS1530,482.0,113,2.4935622317596566,24.0,0.0,0.0,0.0,568.0833333333334,0.0,0.0,983.0,39.0,45.0,18.0,25.0,31.0,kasper.mohammad.stokes@dtaa.com,ProductionLineWorker,None,1.0,Mark William Horne,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,4.0,AssemblyDept,normal
KMW0259,528.6187529747739,419,2.4973821989528795,135.0,0.0,0.0,0.0,542.0888888888888,0.0,0.0,712.0,20.0,10.0,17.0,16.0,36.0,kameko.may.wallace@dtaa.com,MechanicalEngineer,None,1.0,Vaughan Dustin Bender,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,2.0,MechanicalEngineering,normal
KMW1008,517.5551157125457,480,2.842570036540804,55.0,0.0,0.0,0.0,592.5272727272727,0.0,0.0,876.0,38.0,34.0,16.0,35.0,28.0,kim.mollie.warren@dtaa.com,LabManager,None,1.0,Gisela Ivana Bolton,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,2.0,Research,2.0,Lab,normal
KNA1279,536.5559845559845,508,2.611969111969112,44.0,0.0,0.0,0.0,542.1818181818181,0.0,0.0,710.0,30.0,42.0,44.0,10.0,28.0,kaseem.neil.adkins@dtaa.com,ElectricalEngineer,None,1.0,Megan Kalia Dawson,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,8.0,ElectricalEngineering,normal
KNB0560,557.7523900573614,372,2.6051625239005736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,47.0,42.0,23.0,15.0,32.0,kermit.noah.best@dtaa.com,MaterialsEngineer,None,1.0,Rama Veda Reyes,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,4.0,MaterialsEngineering,normal
KNC3843,575.6375648890986,410,2.341670599339311,29.0,0.0,0.0,0.0,448.7241379310345,0.0,0.0,712.0,18.0,13.0,36.0,39.0,37.0,kylynn.nelle.casey@dtaa.com,FieldServiceEngineer,None,1.0,Denton Colin Burch,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,7.0,RegionalFieldService,normal
KND0529,545.818267865594,647,2.560814008518694,37.0,0.0,0.0,0.0,394.4594594594595,0.0,0.0,993.0,12.0,38.0,41.0,14.0,33.0,kimberly.naomi.dejesus@dtaa.com,TechnicalWriter,Project 53,1.0,Sonia Francesca Leblanc,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,1.0,Publications,normal
KNH0316,560.7183908045977,556,2.4439655172413794,52.0,0.0,0.0,0.0,549.9615384615385,0.0,0.0,712.0,19.0,30.0,41.0,16.0,20.0,kessie.noelle.herring@dtaa.com,Statistician,None,1.0,Hamilton Jonathan Beck,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,4.0,QualityControl,0.0,0,normal
KNH1985,526.421254188607,279,2.56677836285304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,38.0,30.0,18.0,21.0,27.0,kasper.nathaniel.hull@dtaa.com,MaterialsEngineer,None,1.0,Yasir Davis Moore,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,14.0,MaterialsEngineering,normal
KNK1428,520.0784966698383,363,2.803044719314938,16.0,0.0,0.0,0.0,527.875,0.0,0.0,770.0,35.0,34.0,32.0,30.0,34.0,kaye.natalie.kidd@dtaa.com,ElectricalEngineer,None,1.0,Sarah Cleo Hubbard,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,8.0,ElectricalEngineering,normal
KNL0918,567.5296987087518,741,2.576183644189383,68.0,0.0,0.0,0.0,951.3676470588235,0.0,0.0,712.0,33.0,34.0,19.0,15.0,34.0,keane.nathan.lancaster@dtaa.com,Salesman,None,1.0,Florence Giselle Neal,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,1.0,RegionalSales,normal
KNM0423,525.437596302003,116,2.5916795069337444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,49.0,30.0,17.0,39.0,32.0,keegan.nathaniel.martinez@dtaa.com,Technician,None,1.0,Sydney Medge Ellis,2009-12-01,2010-11-01,364.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,1.0,RegionalFieldService,normal
KNM1154,531.0587280986373,601,2.4042829331602857,32.0,0.0,0.0,0.0,533.46875,0.0,0.0,1450.0,29.0,41.0,21.0,48.0,30.0,kelly.nichole.madden@dtaa.com,MaterialsEngineer,None,1.0,Colorado Hamish Benjamin,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,9.0,MaterialsEngineering,normal
KNM1318,535.7393387637758,397,2.5103018687110685,17.0,0.0,0.0,0.0,570.0588235294117,0.0,0.0,712.0,39.0,40.0,17.0,16.0,36.0,kareem.nicholas.mullins@dtaa.com,ElectricalEngineer,Project 85,1.0,Zachery Hayes Fuller,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,10.0,SystemsEngineering,normal
KNM1674,531.0689655172414,249,2.6436781609195403,18.0,0.0,0.0,0.0,649.7222222222222,0.0,0.0,712.0,46.0,33.0,10.0,16.0,28.0,kirk.nigel.mcfarland@dtaa.com,Technician,None,1.0,Haley Madeline Thomas,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,2.0,RegionalFieldService,normal
KNR3837,537.4942196531792,151,2.6445086705202314,21.0,0.0,0.0,0.0,763.6666666666666,0.0,0.0,712.0,44.0,34.0,14.0,21.0,26.0,keegan.noah.riggs@dtaa.com,Supervisor,None,1.0,Maxwell Deacon Santana,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,14.0,AssemblyDept,normal
KNS0539,523.3608986615678,523,2.6888145315487573,22.0,0.0,0.0,0.0,458.04545454545456,0.0,0.0,712.0,40.0,42.0,45.0,43.0,34.0,keefe.nehru.shaw@dtaa.com,MechanicalEngineer,None,1.0,Yardley Aidan Vang,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,2.0,MechanicalEngineering,normal
KNS2828,585.4810126582279,98,2.5063291139240507,12.0,0.0,0.0,0.0,517.5,0.0,0.0,712.0,12.0,30.0,34.0,11.0,36.0,kyla.naomi.stuart@dtaa.com,StockroomClerk,None,1.0,Britanney Ursa Shepard,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,7.0,Stockroom,normal
KNS3380,556.390958203014,509,2.4947398350867216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,37.0,47.0,37.0,22.0,29.0,kennan.noble.slater@dtaa.com,Salesman,None,1.0,Otto Alexander Wilkins,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,5.0,RegionalSales,normal
KNW1321,516.4401525989509,454,2.6022889842632333,228.0,0.0,0.0,0.0,350.75,0.0,0.0,983.0,19.0,45.0,36.0,13.0,34.0,keegan.nash.wall@dtaa.com,HardwareEngineer,None,1.0,Zachery Hayes Fuller,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,10.0,SystemsEngineering,normal
KOB2624,563.677793904209,275,2.626511852926947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,19.0,14.0,30.0,24.0,18.0,kimberley.olivia.barlow@dtaa.com,ElectricalEngineer,None,1.0,Bernard Bevis Foley,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,20.0,SystemsEngineering,normal
KOE0908,562.6591104734576,1106,2.6312769010043042,317.0,0.0,0.0,0.0,507.1167192429022,0.0,0.0,1181.0,21.0,40.0,37.0,35.0,36.0,kane.oliver.ellis@dtaa.com,Salesman,None,1.0,Florence Giselle Neal,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,1.0,RegionalSales,normal
KOE1033,535.6505327245053,457,2.5248097412480974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,48.0,19.0,24.0,44.0,39.0,kyla.olivia.estrada@dtaa.com,SecurityGuard,None,1.0,Octavia Iris Parrish,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,5.0,Security,3.0,BuildingSecurity,normal
KOM1306,532.0697012802276,385,2.609293504030346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,18.0,13.0,11.0,22.0,20.0,kiara.olympia.maxwell@dtaa.com,SystemsEngineer,None,1.0,Zachery Hayes Fuller,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,10.0,SystemsEngineering,normal
KOP3802,547.6848137535817,82,2.555873925501433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,34.0,41.0,18.0,35.0,23.0,kasper.orlando.pearson@dtaa.com,Technician,None,1.0,Uriah Sean Collins,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,6.0,RegionalFieldService,normal
KOR1163,536.9574112734864,729,2.784133611691023,519.0,170.0,259.0,429.0,526.7514450867052,282.0,141.0,1402.0,36.0,35.0,24.0,38.0,38.0,kelly.oleg.randolph@dtaa.com,MaterialsEngineer,None,1.0,Colorado Hamish Benjamin,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,9.0,MaterialsEngineering,normal
KOW3756,523.9801699716714,161,2.640226628895184,4.0,0.0,0.0,0.0,796.5,0.0,0.0,724.0,47.0,23.0,35.0,20.0,41.0,kimberly.olympia.warren@dtaa.com,Technician,None,1.0,Patience Montana Horton,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,6.0,RegionalFieldService,normal
KPB1123,554.150858849888,821,2.8162808065720686,100.0,0.0,0.0,0.0,611.67,0.0,0.0,1570.0,26.0,45.0,34.0,39.0,34.0,kalia.priscilla.bray@dtaa.com,WebDeveloper,Project 65,1.0,Amanda Sydney Decker,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,7.0,WebSoftware,normal
KPN3783,558.5336426914154,683,2.51131090487239,106.0,0.0,0.0,0.0,487.8301886792453,0.0,0.0,712.0,16.0,23.0,43.0,41.0,28.0,karly.patience.nichols@dtaa.com,Salesman,None,1.0,Martina Nina Cain,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,6.0,RegionalSales,normal
KPO3619,543.3760683760684,46,2.5641025641025643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,26.0,17.0,24.0,19.0,30.0,keiko.pandora.oneill@dtaa.com,StockroomClerk,None,1.0,Rafael Jeremy Sellers,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,11.0,Stockroom,normal
KPP2253,550.4178417266187,886,2.478273381294964,66.0,0.0,0.0,0.0,805.439393939394,0.0,0.0,712.0,33.0,38.0,37.0,16.0,24.0,keegan.paki.palmer@dtaa.com,Salesman,None,1.0,Gillian Nelle Holland,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,3.0,RegionalSales,normal
KPS0895,555.0396475770925,64,2.4757709251101323,3.0,0.0,0.0,0.0,629.3333333333334,0.0,0.0,712.0,20.0,23.0,30.0,41.0,28.0,kristen.priscilla.stuart@dtaa.com,ProductionLineWorker,None,1.0,Mona Jolene Frye,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,2.0,AssemblyDept,normal
KPS3882,542.4563004563005,1109,2.8023868023868026,121.0,0.0,0.0,0.0,503.6198347107438,0.0,0.0,1347.0,13.0,20.0,20.0,35.0,34.0,kai.patricia.suarez@dtaa.com,Physicist,None,1.0,Patrick Samuel Hutchinson,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,2.0,Research,7.0,Lab,normal
KQD0274,558.7059103908484,700,2.6072449952335557,40.0,0.0,0.0,0.0,487.65,0.0,0.0,1175.0,15.0,14.0,21.0,23.0,31.0,kitra.quincy.douglas@dtaa.com,SystemsEngineer,None,1.0,Jerry Reece Potts,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,5.0,SystemsEngineering,normal
KQW0164,571.2699884125145,498,2.085747392815759,59.0,0.0,0.0,0.0,573.7118644067797,0.0,0.0,712.0,20.0,22.0,19.0,37.0,36.0,kelsey.quin.wood@dtaa.com,AdministrativeAssistant,None,1.0,Winifred Kelsie Garza,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,4.0,WebSoftware,normal
KRB3120,552.8064211520302,423,2.530689329556185,89.0,0.0,0.0,0.0,561.943820224719,0.0,0.0,711.0,38.0,38.0,18.0,17.0,28.0,kevin.raymond.beck@dtaa.com,ElectricalEngineer,None,1.0,Hop Alfonso Palmer,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,24.0,SystemsEngineering,normal
KRC2935,524.9969995713674,814,2.789112730390056,52.0,0.0,0.0,0.0,434.9807692307692,0.0,0.0,554.0,41.0,37.0,45.0,26.0,31.0,keaton.richard.contreras@dtaa.com,Salesman,None,1.0,Tanisha Chiquita Mullins,2009-12-01,2010-08-01,361.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,4.0,RegionalSales,normal
KRD2100,548.359753203607,601,2.9283341243474132,593.0,0.0,0.0,0.0,599.6172006745362,0.0,0.0,1062.0,34.0,43.0,13.0,31.0,24.0,katell.rebekah.dodson@dtaa.com,ElectricalEngineer,None,1.0,Barrett Ulysses Shepherd,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,13.0,ElectricalEngineering,normal
KRH0589,521.2120481927711,411,2.52289156626506,34.0,0.0,0.0,0.0,268.0,0.0,0.0,712.0,25.0,15.0,16.0,36.0,32.0,kylan.rhona.hebert@dtaa.com,MechanicalEngineer,None,1.0,Donna Renee Dejesus,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,6.0,TestAndEvalualtion,normal
KRH1028,531.8857951864087,459,2.4591788579518643,2912.0,1009.0,1655.0,2664.0,562.3780906593406,283.0,142.0,814.0,38.0,39.0,17.0,39.0,32.0,keith.russell.hunter@dtaa.com,NursePractitioner,None,1.0,Travis Hasad Berg,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,4.0,Safety,2.0,Medical,normal
KRL0467,547.5722633424231,572,2.5418776782236074,100.0,0.0,0.0,0.0,611.44,0.0,0.0,2804.0,40.0,38.0,10.0,43.0,32.0,keaton.ryan.lowery@dtaa.com,ITAdmin,None,1.0,Carl Garrett Morgan,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,5.0,Security,2.0,ElectronicSecurity,normal
KRM3125,508.7520344662518,489,2.610818573480134,2489.0,827.0,1407.0,2234.0,529.7858577742065,690.0,347.0,983.0,36.0,22.0,32.0,46.0,27.0,kyla.rebecca.morales@dtaa.com,Physicist,None,1.0,Bethany Diana Jordan,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,2.0,Research,5.0,Lab,normal
KRN2211,559.0829694323144,48,2.7903930131004366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,36.0,11.0,24.0,29.0,23.0,kai.rosalyn.nielsen@dtaa.com,StockroomClerk,None,1.0,Malachi Nicolas Ward,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,5.0,Stockroom,normal
KSB1599,534.97066511763,624,2.5399361022364215,13.0,0.0,0.0,0.0,775.7692307692307,0.0,0.0,712.0,39.0,37.0,23.0,22.0,27.0,kenneth.sawyer.burt@dtaa.com,Salesman,None,1.0,Troy Hayes Massey,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,2.0,RegionalSales,normal
KSD1646,594.7668676428366,931,2.5911570485213895,229.0,0.0,0.0,0.0,695.1441048034934,0.0,0.0,986.0,35.0,39.0,38.0,40.0,27.0,kiara.stephanie.delgado@dtaa.com,Salesman,None,1.0,Cheryl Brianna Aguirre,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,2.0,RegionalSales,normal
KSF0134,559.0499410145497,325,2.528116397955171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,14.0,44.0,45.0,26.0,21.0,kirestin.serina.fleming@dtaa.com,ProjectManager,Project 37,1.0,Samuel Ronan Shaw,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,1.0,ProjectManagement,0.0,0,normal
